Date,Time,Site,Location,Client Location ID,Device,Country,Region,Segment,Cost,Currency,Weight,Unit,Portions,Quantity,Duration,Food Item,Food Item Category,Loss Reason,Source,Disposition,Container,Stage of Processing,Operator,Event Order No.,Edited
2024-11-08,21:14:29,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.00,USD,1.05,lb,,1.0,7,Rice,Starch,Presented - Not Sold,Bear Fit,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:13:45,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.98,USD,3.09,lb,,1.0,19,Beans,Starch,Presented - Not Sold,Bear Fit,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:13:10,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,12.53,USD,1.81,lb,,1.0,13,Beef - Whole,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:13:08,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,3.61,USD,3.66,lb,,1.0,18,Pasta,Starch,Presented - Not Sold,Pasta Station,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:11:08,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.36,USD,8.80,lb,,1.0,16,Rice,Starch,Overproduction,Center Plate,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:10:37,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,46.09,USD,6.66,lb,,1.0,23,Beef - Whole,Meat-Protein,Overproduction,Center Plate,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,21:09:46,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,154.84,USD,56.10,lb,,5.0,33,Lasagna,Mixed Foods,Overproduction,Pasta Station,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,SC Stefan,,0,
2024-11-08,21:08:48,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.15,USD,6.78,lb,,1.0,49,Vegetables,Fruit-Vegetable,Overproduction,Salad Bar,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,21:06:29,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.57,USD,2.06,lb,,1.0,22,Vegetables,Fruit-Vegetable,Presented - Not Sold,Kitchen,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:05:51,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,8.78,USD,5.85,lb,,1.0,33,Sauce,Soup-Sauce-Gravy,Presented - Not Sold,Kitchen,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Bettye,,0,
2024-11-08,21:05:06,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,2.97,USD,0.66,lb,,1.0,24,Alternative Meat,Meat-Protein,Presented - Not Sold,Grill,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:04:32,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,12.00,USD,2.50,lb,,1.0,19,Chicken - Boneless,Meat-Protein,Presented - Not Sold,Grill,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:04:03,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.01,USD,1.35,lb,,1.0,16,Fries,Starch,Presented - Not Sold,Grill,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:03:36,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,3.79,USD,1.70,lb,,1.0,28,Bread,Bread-Cereal,Presented - Not Sold,Kitchen,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:01:44,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,2.78,USD,3.66,lb,,1.0,21,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:01:07,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.86,USD,2.45,lb,,1.0,21,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,21:00:36,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.87,USD,3.56,lb,,1.0,47,Tofu,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Quarter Hotel (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,20:59:37,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,10.84,USD,2.75,lb,,1.0,27,Fish,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,20:58:49,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,11.29,USD,11.88,lb,,1.0,20,Rice,Starch,Presented - Not Sold,Daily Rice,Compost,Round Bowl - Large,Pre-Consumer,Unknown Operator,,0,
2024-11-08,20:58:27,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,21.07,USD,4.39,lb,,1.0,18,Chicken - Boneless,Meat-Protein,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,20:58:07,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,4.76,USD,7.43,lb,,1.0,17,Beans,Starch,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,20:57:49,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.05,USD,6.65,lb,,1.0,23,Vegetables,Fruit-Vegetable,Presented - Not Sold,Bear Fit,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,19:09:32,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,11.98,USD,12.61,lb,,1.0,21,Rice,Starch,Overproduction,Blue Plate,Compost,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Dao,,0,
2024-11-08,18:02:16,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,15.68,USD,6.27,lb,,1.0,31,Soup with Meat,Soup-Sauce-Gravy,Quality,Hot Line,Compost,Soup Container-Med,Pre-Consumer,FSW,,1,
2024-11-08,18:00:58,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,7.81,USD,3.47,lb,,1.0,20,Soup-Vegetarian-Pasta,Soup-Sauce-Gravy,Quality,Hot Line,Compost,Soup Container-Med,Pre-Consumer,Student,,1,
2024-11-08,18:00:18,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,2.18,USD,0.97,lb,,1.0,25,Soup-Vegetarian-Pasta,Soup-Sauce-Gravy,Quality,Hot Line,Compost,Soup Container-Med,Pre-Consumer,Student,,1,
2024-11-08,17:59:40,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,4.85,USD,5.10,lb,,1.0,47,Rice,Starch,Quality,Hot Line,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,1,
2024-11-08,17:58:16,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,4.56,USD,4.80,lb,,1.0,44,Rice,Starch,Presented - Not Sold,Hot Line,Donation,Full Hotel Pan (4-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,17:56:41,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,4.01,USD,1.80,lb,,1.0,170,Bread,Bread-Cereal,Presented - Not Sold,Hot Line,Donation,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,16:38:06,University of California - Berkeley,Brown's,,Brown's - LB02371,US,NORAM,College/University,3.45,USD,4.54,lb,,1.0,21,Vegetables,Fruit-Vegetable,Presented - Not Sold,Hot Line,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,"FSW English ",,0,
2024-11-08,16:37:40,University of California - Berkeley,Brown's,,Brown's - LB02371,US,NORAM,College/University,7.85,USD,8.26,lb,,1.0,21,Rice,Starch,Presented - Not Sold,Hot Line,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,"FSW English ",,0,
2024-11-08,16:24:59,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.03,USD,1.84,lb,,1.0,37,Tofu,Meat-Protein,Overproduction,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,16:23:50,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.95,USD,0.24,lb,,1.0,38,Fish,Meat-Protein,Overproduction,Center Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,16:22:54,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,6.72,USD,8.84,lb,,1.0,38,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,16:21:42,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.21,USD,5.54,lb,,1.0,52,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,Half Hotel Pan (2.5-inch) Metal,Pre-Consumer,FSW,,0,
2024-11-08,15:19:07,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,9.00,USD,2.00,lb,,1.0,23,Alternative Meat,Meat-Protein,Presented - Not Sold,Blue Plate,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:18:41,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,3.15,USD,1.56,lb,1.56,1.0,35,Sandwich-Other,Prepared Sandwich-Salad,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:18:03,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.39,USD,1.85,lb,,1.0,23,Gravy,Soup-Sauce-Gravy,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:17:38,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,2.23,USD,2.35,lb,,1.0,19,Rice,Starch,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:16:53,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,2.10,USD,2.76,lb,,1.0,19,Vegetables,Fruit-Vegetable,Presented - Not Sold,Blue Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:14:09,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,11.08,USD,3.41,lb,,1.0,20,Pizza w Cheese,Mixed Foods,Overproduction,Pizzas,Donation,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:13:37,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,16.04,USD,4.01,lb,,1.0,22,Pizza w Toppings,Mixed Foods,Overproduction,Pizzas,Donation,Full Hotel Pan (1-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:13:02,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,9.45,USD,9.95,lb,,1.0,28,Rice,Starch,Overproduction,Kitchen,Donation,Shotgun Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,15:00:35,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,7.62,USD,10.02,lb,,1.0,42,Vegetables,Fruit-Vegetable,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,14:54:15,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,1.66,USD,10.90,lb,,1.0,23,Vegetables,Fruit-Vegetable,Trimmings & By-Products,Kitchen,Compost,Cambro 22 Qt,Pre-Consumer,LFSW,,0,
2024-11-08,14:54:11,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,15.63,USD,4.06,lb,,1.0,99,Pork,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,14:50:54,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,14.18,USD,8.61,lb,,1.0,58,Tofu,Meat-Protein,Presented - Not Sold,Main Line Omni,Compost,Third Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,13:44:21,University of California - Berkeley,The Eateries,,The Eateries - T41444,US,NORAM,College/University,1.87,USD,12.33,lb,,1.0,23,Vegetables,Fruit-Vegetable,Trimmings & By-Products,Kitchen,Compost,Cambro 22 Qt,Pre-Consumer,LFSW,,0,
2024-11-08,12:53:23,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,71.27,USD,18.09,lb,,1.0,8211,Fish,Meat-Protein,Expired / Out of Date,Center Plate,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,SC Marco,,0,
2024-11-08,11:36:24,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,18.11,USD,9.70,lb,,1.0,38,Eggs,Dairy & Eggs,Overproduction,Breakfast,Donation,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,11:32:35,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,12.70,USD,6.80,lb,,1.0,94,Eggs,Dairy & Eggs,Overproduction,Breakfast,Donation,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:36:18,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.60,USD,1.84,lb,,1.0,21,Mixed Plate-Other,Mixed Foods,Overproduction,Center Plate,Compost,Shotgun Pan (4-inch) Plastic,Pre-Consumer,Cook,,0,
2024-11-08,10:35:41,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.30,USD,1.32,lb,,1.0,23,Mixed Plate-Other,Mixed Foods,Overproduction,Center Plate,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:26:03,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,9.98,USD,6.06,lb,,1.0,256,Tofu,Meat-Protein,Overproduction,Breakfast,Donation,Donation Pan,Pre-Consumer,Student Worker,,0,
2024-11-08,10:21:05,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,69.97,USD,11.70,lb,,1.0,51,Shellfish-Shrimp,Meat-Protein,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:20:02,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,0.43,USD,0.56,lb,,1.0,26,Vegetables,Fruit-Vegetable,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:19:18,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.58,USD,3.10,lb,,1.0,39,Potatoes,Starch,Presented - Not Sold,Breakfast,Compost,Full Hotel Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:18:22,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,1.75,USD,1.06,lb,,1.0,34,Tofu,Meat-Protein,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:18:09,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,0.63,USD,1.23,lb,,1.0,21,Potatoes,Starch,Timed or Temp'd Out,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:17:35,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,5.56,USD,5.85,lb,,1.0,47,Rice,Starch,Presented - Not Sold,Breakfast,Compost,Shotgun Pan (4-inch) Plastic,Pre-Consumer,Student Worker,,0,
2024-11-08,10:17:32,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,12.32,USD,3.20,lb,,1.0,21,Pork,Meat-Protein,Timed or Temp'd Out,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:16:50,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,6.91,USD,3.70,lb,,1.0,20,Eggs,Dairy & Eggs,Timed or Temp'd Out,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:16:29,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,9.71,USD,5.20,lb,,1.0,33,Eggs,Dairy & Eggs,Presented - Not Sold,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:16:13,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,3.94,USD,2.39,lb,,1.0,24,Tofu,Meat-Protein,Timed or Temp'd Out,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:15:33,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,5.17,USD,5.44,lb,,1.0,51,Rice,Starch,Timed or Temp'd Out,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:15:15,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,17.39,USD,3.90,lb,,1.0,77,Bacon,Meat-Protein,Presented - Not Sold,Breakfast,Compost,Quarter Hotel (2.5-inch) Metal,Pre-Consumer,Student Worker,,0,
2024-11-08,10:14:55,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.89,USD,2.03,lb,,1.0,25,Pancake,Bread-Cereal,Overproduction,Center Plate,Compost,Shotgun Pan (2.5-inch) Plastic,Pre-Consumer,Student,,0,
2024-11-08,10:14:26,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,14.41,USD,7.72,lb,,1.0,27,Eggs,Dairy & Eggs,Timed or Temp'd Out,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:14:18,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,8.83,USD,2.42,lb,,1.0,18,Turkey,Meat-Protein,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:13:47,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.71,USD,0.38,lb,,1.0,18,Eggs,Dairy & Eggs,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:13:23,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,3.72,USD,1.99,lb,,1.0,21,Eggs,Dairy & Eggs,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:11:24,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,0.46,USD,0.90,lb,,1.0,20,Potatoes,Starch,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:10:53,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,3.88,USD,5.10,lb,,1.0,38,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Half Hotel Pan (6-inch) Metal,Pre-Consumer,Bulmaro,,0,
2024-11-08,10:10:32,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,2.11,USD,2.78,lb,,1.0,18,Vegetables,Fruit-Vegetable,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:10:03,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.65,USD,1.74,lb,,1.0,25,Rice,Starch,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,10:09:52,University of California - Berkeley,CKC,,CKC - T41372,US,NORAM,College/University,4.94,USD,6.50,lb,,1.0,69,Vegetables,Fruit-Vegetable,Overproduction,Kitchen,Compost,Sixth Pan (6-inch) Metal,Pre-Consumer,Andre,,0,
2024-11-08,10:09:33,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,1.27,USD,0.98,lb,,1.0,34,Mixed Starch,Mixed Foods,Overproduction,Center Plate,Compost,Soup Container-Large,Pre-Consumer,Student,,0,
2024-11-08,10:08:02,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,21.27,USD,11.39,lb,,1.0,33,Eggs,Dairy & Eggs,Presented - Not Sold,Breakfast,Compost,Half Hotel Pan (4-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,10:07:17,University of California - Berkeley,Foothill,,Foothill - LC0512,US,NORAM,College/University,12.18,USD,7.39,lb,,1.0,38,Tofu,Meat-Protein,Overproduction,Breakfast,Compost,Sixth Pan (2.5-inch) Metal,Pre-Consumer,Unknown Operator,,0,
2024-11-08,09:33:51,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,4.89,USD,1.34,lb,,1.0,23,Turkey,Meat-Protein,Overproduction,Center Plate,Compost,Shotgun Pan (6-inch) Metal,Pre-Consumer,Student,,0,
2024-11-08,09:28:07,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,10.52,USD,13.84,lb,,1.0,42,Vegetables,Fruit-Vegetable,Overproduction,Pizza and Pasta,Compost,Full Hotel Pan (6-inch) Metal,Pre-Consumer,SC Marco,,0,
2024-11-08,09:19:13,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,85.25,USD,12.32,lb,,1.0,30,Beef - Whole,Meat-Protein,Expired / Out of Date,Center Plate,Compost,Full Hotel Pan (2.5-inch) Plastic,Pre-Consumer,SC Marco,,0,
2024-11-08,09:17:42,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,16.53,USD,17.40,lb,,1.0,24,Rice,Starch,Overproduction,Center Plate,Compost,Full Hotel Pan (2.5-inch) Plastic,Pre-Consumer,SC Marco,,0,
2024-11-08,07:36:15,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,47.81,USD,14.71,lb,,1.0,47,Pizza w Cheese,Mixed Foods,Overproduction,Center Plate,Compost,No Pan,Pre-Consumer,Student,,0,
2024-11-08,07:33:58,University of California - Berkeley,Cafe 3,,Cafe 3 - LC0456,US,NORAM,College/University,55.06,USD,10.03,lb,,1.0,33,Beef - Ground,Meat-Protein,Overproduction,Big C Vegan,Compost,Full Hotel Pan (4-inch) Metal,Pre-Consumer,SC Marco,,0,
